,Month,Destination,Date
39859,10,GEA,2
39860,10,GEG,18
39861,10,GEO,5
39862,10,GFK,1
39863,10,GFN,2
39864,10,GGT,3
39865,10,GGW,2
39866,10,GHB,4
39867,10,GIB,5
39868,10,GIG,79
39869,10,GIZ,14
39870,10,GJL,2
39871,10,GLA,42
39872,10,GLT,3
39873,10,GMP,15
39874,10,GMZ,2
39875,10,GNA,2
39876,10,GNB,5
39877,10,GND,7
39878,10,GNV,7
39879,10,GOA,24
39880,10,GOH,2
39881,10,GOI,60
39882,10,GOJ,10
39883,10,GOP,4
39884,10,GOT,48
39885,10,GPS,3
39886,10,GPT,5
39887,10,GRB,2
39888,10,GRK,2
39889,10,GRO,18
39890,10,GRR,10
39891,10,GRU,124
39892,10,GRV,2
39893,10,GRX,14
39894,10,GRZ,13
39895,10,GSO,9
39896,10,GSP,7
39897,10,GTF,3
39898,10,GUA,60
39899,10,GUM,20
39900,10,GUW,1
39901,10,GVA,128
39902,10,GVR,1
39903,10,GWT,21
39904,10,GYD,11
39905,10,GYE,34
39906,10,GYN,27
39907,10,GZP,2
39908,10,GZT,9
39909,10,HA,1
39910,10,HAD,2
39911,10,HAJ,46
39912,10,HAK,2
39913,10,HAM,196
39914,10,HAN,60
39915,10,HAR,1
39916,10,HAS,1
39917,10,HAU,6
39918,10,HAV,48
39919,10,HBA,11
39920,10,HBE,7
39921,10,HBX,2
39922,10,HDY,2
39923,10,HEL,110
39924,10,HER,41
39925,10,HFD,1
39926,10,HGA,4
39927,10,HGH,9
39928,10,HGR,1
39929,10,HHN,6
39930,10,HHQ,3
39931,10,HJR,1
39932,10,HKG,392
39933,10,HKT,254
39934,10,HLA,7
39935,10,HLN,1
39936,10,HLY,1
39937,10,HMA,4
39938,10,HMO,1
39939,10,HND,25
39940,10,HNL,123
39941,10,HOG,2
39942,10,HOU,60
39943,10,HOV,1
39944,10,HPN,11
39945,10,HRB,1
39946,10,HRE,5
39947,10,HRG,35
39948,10,HRI,4
39949,10,HRK,6
39950,10,HRL,5
39951,10,HSV,4
39952,10,HTA,1
39953,10,HTI,2
39954,10,HTY,5
39955,10,HUI,1
39956,10,HUM,1
39957,10,HUX,3
39958,10,HUY,2
39959,10,HVB,2
39960,10,HVN,2
39961,10,HYD,108
39962,10,HZV,2
39963,10,IAD,56
39964,10,IAH,76
39965,10,IAN,2
39966,10,IAR,2
39967,10,IAS,1
39968,10,IBR,3
39969,10,IBZ,53
39970,10,ICN,181
39971,10,ICT,5
39972,10,IDA,2
39973,10,IDR,5
39974,10,IEV,53
39975,10,IFN,3
39976,10,IFO,2
39977,10,IFP,1
39978,10,IGL,4
39979,10,IGM,1
39980,10,IGR,4
39981,10,IGU,16
39982,10,IJK,6
39983,10,IKA,30
39984,10,IKT,26
39985,10,ILD,2
39986,10,ILM,3
39987,10,ILO,1
39988,10,IMF,3
39989,10,IMP,8
39990,10,IMT,1
39991,10,IND,22
39992,10,INN,23
39993,10,INV,7
39994,10,IOM,3
39995,10,IOS,9
39996,10,IPC,6
39997,10,IPL,1
39998,10,IQN,1
39999,10,ISB,36
40000,10,ISK,2
40001,10,ISN,1
40002,10,ISP,12
40003,10,IST,445
40004,10,ISU,3
40005,10,ITH,1
40006,10,ITM,5
40007,10,ITO,9
40008,10,IVL,2
40009,10,IXA,2
40010,10,IXB,5
40011,10,IXC,1
40012,10,IXD,2
40013,10,IXE,2
40014,10,IXL,1
40015,10,IXM,3
40016,10,IXR,2
40017,10,IXS,3
40018,10,IXU,2
40019,10,IXZ,9
40020,10,IYK,1
40021,10,IZM,16
40022,10,JAC,3
40023,10,JAI,10
40024,10,JAN,2
40025,10,JAX,24
40026,10,JCN,1
40027,10,JDO,22
40028,10,JED,172
40029,10,JER,5
40030,10,JFK,322
40031,10,JHB,2
40032,10,JJN,2
40033,10,JKH,1
40034,10,JKT,30
40035,10,JLR,2
40036,10,JMK,3
40037,10,JMS,1
40038,10,JNB,156
40039,10,JNX,2
40040,10,JOG,18
40041,10,JOI,1
40042,10,JPA,29
40043,10,JRO,11
40044,10,JRS,1
40045,10,JSH,1
40046,10,JSI,6
40047,10,JTR,15
40048,10,JUJ,1
40049,10,JZH,2
40050,10,KAO,2
40051,10,KBL,6
40052,10,KBP,56
40053,10,KBR,2
40054,10,KBV,20
40055,10,KCH,4
40056,10,KDI,1
40057,10,KDM,1
40058,10,KEF,24
40059,10,KEJ,10
40060,10,KEM,1
40061,10,KGD,25
40062,10,KGF,1
40063,10,KGL,9
40064,10,KGS,3
40065,10,KHE,2
40066,10,KHH,8
40067,10,KHI,41
40068,10,KHV,12
40069,10,KIJ,2
40070,10,KIN,45
40071,10,KIR,1
40072,10,KIT,2
40073,10,KIV,18
40074,10,KIX,26
40075,10,KJA,19
40076,10,KKC,2
40077,10,KKN,3
40078,10,KLO,7
40079,10,KLR,1
40080,10,KLU,5
40081,10,KLX,2
40082,10,KMG,8
40083,10,KMI,2
40084,10,KMQ,4
40085,10,KNO,9
40086,10,KOA,16
40087,10,KOI,3
40088,10,KOK,1
40089,10,KPO,1
40090,10,KQT,2
40091,10,KRK,69
40092,10,KRN,4
40093,10,KRO,3
40094,10,KRP,4
40095,10,KRR,29
40096,10,KRS,6
40097,10,KRT,16
40098,10,KSC,5
40099,10,KSF,2
40100,10,KSN,3
40101,10,KSQ,2
40102,10,KSU,4
40103,10,KTA,2
40104,10,KTM,52
40105,10,KTN,1
40106,10,KTT,2
40107,10,KTW,16
40108,10,KTY,1
40109,10,KUF,21
40110,10,KUL,206
40111,10,KUN,3
40112,10,KUT,1
40113,10,KUU,3
40114,10,KVA,8
40115,10,KVD,1
40116,10,KVX,1
40117,10,KWI,30
40118,10,KWL,3
40119,10,KXK,4
40120,10,KYA,2
40121,10,KZN,22
40122,10,KZO,1
40123,10,LAD,11
40124,10,LAN,3
40125,10,LAO,2
40126,10,LAP,1
40127,10,LAS,282
40128,10,LAX,507
40129,10,LBA,21
40130,10,LBB,4
40131,10,LBC,3
40132,10,LBD,4
40133,10,LBS,2
40134,10,LBV,2
40135,10,LCA,83
40136,10,LCE,1
40137,10,LCG,12
40138,10,LCH,2
40139,10,LCJ,2
40140,10,LCY,38
40141,10,LDB,6
40142,10,LDE,6
40143,10,LDG,1
40144,10,LDH,1
40145,10,LEA,2
40146,10,LED,206
40147,10,LEH,2
40148,10,LEI,5
40149,10,LEJ,18
40150,10,LEX,4
40151,10,LFT,3
40152,10,LFW,4
40153,10,LGA,72
40154,10,LGB,14
40155,10,LGG,2
40156,10,LGK,11
40157,10,LGW,81
40158,10,LHE,47
40159,10,LHR,488
40160,10,LIG,4
40161,10,LIH,22
40162,10,LIL,17
40163,10,LIM,173
40164,10,LIN,24
40165,10,LIR,26
40166,10,LIS,238
40167,10,LIT,6
40168,10,LJU,9
40169,10,LKN,1
40170,10,LKO,6
40171,10,LLA,6
40172,10,LLW,1
40173,10,LMT,2
40174,10,LNK,1
40175,10,LNS,1
40176,10,LNZ,3
40177,10,LON,796
40178,10,LOP,5
40179,10,LOS,62
40180,10,LPA,130
40181,10,LPB,17
40182,10,LPG,1
40183,10,LPK,2
40184,10,LPL,13
40185,10,LPQ,3
40186,10,LRH,2
40187,10,LRM,3
40188,10,LRT,4
40189,10,LSC,2
40190,10,LSI,3
40191,10,LSP,1
40192,10,LST,1
40193,10,LTK,1
40194,10,LTN,28
40195,10,LTO,3
40196,10,LTQ,2
40197,10,LUG,2
40198,10,LUH,3
40199,10,LUN,5
40200,10,LUX,28
40201,10,LVI,2
40202,10,LWM,2
40203,10,LWN,1
40204,10,LWO,19
40205,10,LXR,3
40206,10,LYH,1
40207,10,LYI,2
40208,10,LYR,1
40209,10,LYS,87
40210,10,MAA,133
40211,10,MAB,5
40212,10,MAD,569
40213,10,MAF,2
40214,10,MAG,1
40215,10,MAH,17
40216,10,MAN,130
40217,10,MAO,17
40218,10,MAR,3
40219,10,MBA,14
40220,10,MBJ,78
40221,10,MCI,13
40222,10,MCO,207
40223,10,MCP,11
40224,10,MCT,36
40225,10,MCX,8
40226,10,MCZ,34
40227,10,MDC,1
40228,10,MDE,49
40229,10,MDT,4
40230,10,MDW,11
40231,10,MDZ,5
40232,10,MED,19
40233,10,MEH,1
40234,10,MEL,185
40235,10,MEM,11
40236,10,MES,1
40237,10,MEX,171
40238,10,MFE,2
40239,10,MFM,17
40240,10,MFR,1
40241,10,MGA,21
40242,10,MGF,2
40243,10,MGM,1
40244,10,MHD,4
40245,10,MHH,2
40246,10,MHT,8
40247,10,MIA,439
40248,10,MID,1
40249,10,MIG,2
40250,10,MII,1
40251,10,MIL,259
40252,10,MIR,10
40253,10,MJF,1
40254,10,MJT,5
40255,10,MJV,6
40256,10,MKC,3
40257,10,MKE,25
40258,10,MKY,1
40259,10,MLA,59
40260,10,MLB,3
40261,10,MLC,1
40262,10,MLE,92
40263,10,MLH,9
40264,10,MLM,10
40265,10,MLN,4
40266,10,MLU,2
40267,10,MLW,3
40268,10,MMA,4
40269,10,MMH,1
40270,10,MMK,9
40271,10,MMX,4
40272,10,MNL,305
40273,10,MOB,6
40274,10,MOT,1
40275,10,MOW,481
40276,10,MOZ,1
40277,10,MPH,8
40278,10,MPL,15
40279,10,MPM,4
40280,10,MQF,5
40281,10,MQP,2
40282,10,MRS,54
40283,10,MRU,76
40284,10,MRV,20
40285,10,MRY,4
40286,10,MSC,2
40287,10,MSL,1
40288,10,MSN,9
40289,10,MSO,1
40290,10,MSP,55
40291,10,MSQ,27
40292,10,MST,7
40293,10,MSY,56
40294,10,MTR,3
40295,10,MTT,1
40296,10,MTY,15
40297,10,MUC,490
40298,10,MUN,2
40299,10,MUX,2
40300,10,MVD,40
40301,10,MWZ,2
40302,10,MXP,108
40303,10,MYR,8
40304,10,MZL,3
40305,10,MZT,7
40306,10,NAG,7
40307,10,NAL,2
40308,10,NAN,24
40309,10,NAP,63
40310,10,NAS,48
40311,10,NAT,36
40312,10,NBC,1
40313,10,NBE,15
40314,10,NBG,1
40315,10,NBO,67
40316,10,NBS,1
40317,10,NCE,120
40318,10,NCL,12
40319,10,NDC,2
40320,10,NDJ,2
40321,10,NDR,11
40322,10,NER,2
40323,10,NEV,1
40324,10,NGO,12
40325,10,NHA,7
40326,10,NJC,6
40327,10,NKC,1
40328,10,NKG,14
40329,10,NLA,3
40330,10,NLD,2
40331,10,NNG,3
40332,10,NNM,1
40333,10,NOC,4
40334,10,NOJ,3
40335,10,NOS,1
40336,10,NOU,19
40337,10,NOZ,2
40338,10,NPE,2
40339,10,NQN,2
40340,10,NQY,2
40341,10,NRK,2
40342,10,NRN,8
40343,10,NRT,137
40344,10,NSI,4
40345,10,NSK,6
40346,10,NST,2
40347,10,NTE,20
40348,10,NTL,5
40349,10,NUE,42
40350,10,NUX,4
40351,10,NVA,3
40352,10,NVK,1
40353,10,NVT,13
40354,10,NYC,685
40355,10,NYM,2
40356,10,NYO,5
40357,10,NZH,2
40358,10,OAK,14
40359,10,OAL,2
40360,10,OAX,5
40361,10,OCJ,2
40362,10,ODS,16
40363,10,OGG,36
40364,10,OGS,2
40365,10,OGZ,12
40366,10,OHD,3
40367,10,OKA,7
40368,10,OKC,15
40369,10,OLB,12
40370,10,OLD,1
40371,10,OLF,1
40372,10,OMA,16
40373,10,OMS,12
40374,10,ONT,19
40375,10,OOL,14
40376,10,OPF,1
40377,10,OPO,80
40378,10,ORD,127
40379,10,ORF,11
40380,10,ORH,3
40381,10,ORK,11
40382,10,ORL,129
40383,10,ORN,20
40384,10,ORY,94
40385,10,OSA,40
40386,10,OSD,3
40387,10,OSL,173
40388,10,OSR,2
40389,10,OSS,9
40390,10,OST,4
40391,10,OSW,2
40392,10,OTP,36
40393,10,OUA,13
40394,10,OUD,2
40395,10,OVB,33
40396,10,OVD,15
40397,10,OVS,2
40398,10,OWD,1
40399,10,OZH,2
40400,10,OZZ,2
40401,10,PAD,2
40402,10,PAP,28
40403,10,PAR,666
40404,10,PAS,1
40405,10,PAT,3
40406,10,PBG,1
40407,10,PBH,1
40408,10,PBI,31
40409,10,PBM,1
40410,10,PBO,2
40411,10,PBP,1
40412,10,PDG,2
40413,10,PDL,11
40414,10,PDP,1
40415,10,PDT,2
40416,10,PDX,48
40417,10,PED,4
40418,10,PEE,16
40419,10,PEG,2
40420,10,PEI,21
40421,10,PEK,158
40422,10,PEN,21
40423,10,PER,92
40424,10,PET,2
40425,10,PEW,5
40426,10,PEZ,2
40427,10,PFN,6
40428,10,PFO,14
40429,10,PGD,1
40430,10,PGF,2
40431,10,PGK,2
40432,10,PGP,1
40433,10,PGV,2
40434,10,PHC,9
40435,10,PHF,4
40436,10,PHL,72
40437,10,PHS,4
40438,10,PHX,115
40439,10,PIA,2
40440,10,PIE,4
40441,10,PIK,2
40442,10,PIR,2
40443,10,PIS,1
40444,10,PIT,29
40445,10,PKC,7
40446,10,PKR,2
40447,10,PKU,3
40448,10,PKY,1
40449,10,PLH,1
40450,10,PLM,5
40451,10,PLQ,4
40452,10,PLS,23
40453,10,PLW,3
40454,10,PLX,2
40455,10,PLZ,6
40456,10,PMI,297
40457,10,PMO,36
40458,10,PMV,9
40459,10,PMW,8
40460,10,PMY,1
40461,10,PNA,1
40462,10,PNE,2
40463,10,PNH,43
40464,10,PNQ,15
40465,10,PNR,3
40466,10,PNS,8
40467,10,PNZ,3
40468,10,POA,53
40469,10,POJ,1
40470,10,POM,3
40471,10,POP,26
40472,10,POR,1
40473,10,POS,33
40474,10,POZ,13
40475,10,PPG,2
40476,10,PPN,4
40477,10,PPP,2
40478,10,PPS,6
40479,10,PPT,19
40480,10,PQQ,2
40481,10,PRC,1
40482,10,PRG,232
40483,10,PRI,2
40484,10,PRN,27
40485,10,PSA,22
40486,10,PSC,3
40487,10,PSE,2
40488,10,PSM,2
40489,10,PSO,1
40490,10,PSP,6
40491,10,PSR,3
40492,10,PTP,52
40493,10,PTY,74
40494,10,PUF,6
40495,10,PUJ,123
40496,10,PUQ,3
40497,10,PUS,26
40498,10,PUW,1
40499,10,PUY,2
40500,10,PVD,14
40501,10,PVG,179
40502,10,PVH,10
40503,10,PVK,2
40504,10,PVR,51
40505,10,PWM,8
40506,10,PXM,3
40507,10,PZB,1
40508,10,PZO,2
40509,10,QBC,2
40510,10,QKL,4
40511,10,QOW,2
40512,10,QRH,2
40513,10,QRW,1
40514,10,QSF,4
40515,10,QWC,2
40516,10,QYR,1
40517,10,QZD,1
40518,10,RAE,4
40519,10,RAI,6
40520,10,RAK,109
40521,10,RAO,9
40522,10,RAR,4
40523,10,RBA,11
40524,10,RBR,7
40525,10,RCB,1
40526,10,RCH,1
40527,10,RDM,1
40528,10,RDU,29
40529,10,RDZ,2
40530,10,REC,68
40531,10,REG,6
40532,10,REK,23
40533,10,REN,10
40534,10,REP,16
40535,10,RES,2
40536,10,REU,8
40537,10,RGN,28
40538,10,RHE,1
40539,10,RHO,17
40540,10,RIC,9
40541,10,RIG,1
40542,10,RIO,174
40543,10,RIX,59
40544,10,RJA,1
40545,10,RJK,3
40546,10,RKD,3
40547,10,RKV,1
40548,10,RLG,1
40549,10,RMA,2
40550,10,RMF,5
40551,10,RMI,5
40552,10,RMQ,5
40553,10,RNB,4
40554,10,RNO,19
40555,10,RNS,8
40556,10,ROA,5
40557,10,ROB,2
40558,10,ROC,11
40559,10,ROM,377
40560,10,ROR,1
40561,10,ROT,2
40562,10,ROV,27
40563,10,RPR,3
40564,10,RRG,2
40565,10,RRS,1
40566,10,RST,4
40567,10,RSW,48
40568,10,RTB,17
40569,10,RTM,14
40570,10,RTW,4
40571,10,RUH,188
40572,10,RUN,26
40573,10,RUT,2
40574,10,RVK,1
40575,10,RVN,10
40576,10,RYG,3
40577,10,RZE,3
40578,10,SAC,9
40579,10,SAH,5
40580,10,SAL,55
40581,10,SAN,71
40582,10,SAO,117
40583,10,SAP,19
40584,10,SAT,15
40585,10,SAV,13
40586,10,SAW,42
40587,10,SBA,1
40588,10,SBH,3
40589,10,SBN,3
40590,10,SBZ,2
40591,10,SCK,1
40592,10,SCL,88
40593,10,SCN,4
40594,10,SCO,1
40595,10,SCQ,16
40596,10,SCU,2
40597,10,SCW,8
40598,10,SDF,10
40599,10,SDK,2
40600,10,SDQ,97
40601,10,SDR,1
40602,10,SDU,25
40603,10,SDY,1
40604,10,SEA,124
40605,10,SEB,2
40606,10,SEL,65
40607,10,SEN,2
40608,10,SEZ,26
40609,10,SFA,3
40610,10,SFB,7
40611,10,SFG,4
40612,10,SFJ,2
40613,10,SFO,323
40614,10,SFT,4
40615,10,SFY,1
40616,10,SGC,8
40617,10,SGN,175
40618,10,SHA,85
40619,10,SHD,1
40620,10,SHE,15
40621,10,SHJ,10
40622,10,SHV,4
40623,10,SHW,6
40624,10,SIA,2
40625,10,SID,12
40626,10,SIN,331
40627,10,SIP,16
40628,10,SIR,2
40629,10,SIT,1
40630,10,SJC,24
40631,10,SJD,68
40632,10,SJJ,25
40633,10,SJK,1
40634,10,SJO,120
40635,10,SJP,11
40636,10,SJU,98
40637,10,SKB,12
40638,10,SKD,5
40639,10,SKG,64
40640,10,SKN,2
40641,10,SKP,10
40642,10,SKT,2
40643,10,SKX,2
40644,10,SLC,47
40645,10,SLL,5
40646,10,SLP,1
40647,10,SLU,5
40648,10,SLW,1
40649,10,SLY,2
40650,10,SLZ,17
40651,10,SMF,23
40652,10,SMG,1
40653,10,SMI,1
40654,10,SMO,3
40655,10,SMR,12
40656,10,SNA,30
40657,10,SNN,28
40658,10,SNR,2
40659,10,SOC,1
40660,10,SOF,51
40661,10,SOQ,1
40662,10,SOU,8
40663,10,SPB,1
40664,10,SPC,14
40665,10,SPK,4
40666,10,SPN,1
40667,10,SPR,2
40668,10,SPS,2
40669,10,SPU,17
40670,10,SRB,1
40671,10,SRG,3
40672,10,SRP,2
40673,10,SRQ,15
40674,10,SRZ,5
40675,10,SSA,76
40676,10,SSH,36
40677,10,SSX,2
40678,10,SSZ,1
40679,10,STC,3
40680,10,STI,31
40681,10,STL,39
40682,10,STM,4
40683,10,STN,26
40684,10,STO,138
40685,10,STR,123
40686,10,STT,32
40687,10,STV,3
40688,10,STW,9
40689,10,STX,3
40690,10,SUB,39
40691,10,SUF,14
40692,10,SUN,1
40693,10,SUV,4
40694,10,SVD,2
40695,10,SVG,44
40696,10,SVO,60
40697,10,SVQ,46
40698,10,SVX,53
40699,10,SWA,1
40700,10,SWF,2
40701,10,SXB,24
40702,10,SXF,20
40703,10,SXM,33
40704,10,SXR,12
40705,10,SYD,343
40706,10,SYQ,1
40707,10,SYR,1
40708,10,SYX,4
40709,10,SYY,3
40710,10,SYZ,2
40711,10,SZB,4
40712,10,SZF,1
40713,10,SZG,27
40714,10,SZX,7
40715,10,SZZ,2
40716,10,TAB,4
40717,10,TAC,4
40718,10,TAG,4
40719,10,TAK,1
40720,10,TAM,2
40721,10,TAO,11
40722,10,TAP,1
40723,10,TAS,41
40724,10,TAY,2
40725,10,TBN,1
40726,10,TBS,21
40727,10,TBW,1
40728,10,TBZ,1
40729,10,TCB,1
40730,10,TCI,96
40731,10,TCR,1
40732,10,TEB,1
40733,10,TER,2
40734,10,TEX,1
40735,10,TFN,15
40736,10,TFS,48
40737,10,TGD,11
40738,10,TGM,3
40739,10,TGU,14
40740,10,THE,14
40741,10,THR,5
40742,10,TIA,23
40743,10,TIF,8
40744,10,TIJ,4
40745,10,TIP,5
40746,10,TIR,2
40747,10,TIV,11
40748,10,TJM,10
40749,10,TJQ,1
40750,10,TJU,1
40751,10,TKU,2
40752,10,TLC,10
40753,10,TLH,7
40754,10,TLL,23
40755,10,TLM,2
40756,10,TLN,9
40757,10,TLS,46
40758,10,TLV,256
40759,10,TMM,1
40760,10,TMP,7
40761,10,TMU,2
40762,10,TMW,1
40763,10,TNA,1
40764,10,TNG,19
40765,10,TNN,1
40766,10,TNR,14
40767,10,TOE,4
40768,10,TOF,3
40769,10,TOL,6
40770,10,TOP,2
40771,10,TOS,17
40772,10,TOY,2
40773,10,TPA,94
40774,10,TPE,162
40775,10,TPQ,1
40776,10,TPS,8
40777,10,TRC,3
40778,10,TRD,31
40779,10,TRF,8
40780,10,TRI,1
40781,10,TRN,26
40782,10,TRO,2
40783,10,TRS,5
40784,10,TRU,4
40785,10,TRV,27
40786,10,TRZ,9
40787,10,TSA,27
40788,10,TSE,12
40789,10,TSF,4
40790,10,TSR,7
40791,10,TSV,2
40792,10,TTE,1
40793,10,TTN,2
40794,10,TTU,1
40795,10,TUF,4
40796,10,TUL,8
40797,10,TUN,59
40798,10,TUS,16
40799,10,TUU,17
40800,10,TVC,2
40801,10,TXL,200
40802,10,TYO,169
40803,10,TYR,4
40804,10,TYS,8
40805,10,TZA,1
40806,10,UBP,1
40807,10,UCT,3
40808,10,UDI,11
40809,10,UDJ,2
40810,10,UDR,5
40811,10,UFA,25
40812,10,UGC,1
40813,10,UIO,49
40814,10,UKS,3
40815,10,ULN,3
40816,10,ULY,4
40817,10,UME,4
40818,10,UNG,1
40819,10,UPG,11
40820,10,URA,3
40821,10,URC,8
40822,10,URT,7
40823,10,URY,10
40824,10,USM,47
40825,10,UTP,5
40826,10,UUD,10
40827,10,UUS,10
40828,10,UVF,14
40829,10,VAA,5
40830,10,VAL,1
40831,10,VAR,10
40832,10,VBS,2
40833,10,VBY,1
40834,10,VCE,162
40835,10,VCP,19
40836,10,VDA,2
40837,10,VDC,5
40838,10,VDE,4
40839,10,VDZ,1
40840,10,VER,3
40841,10,VFA,4
40842,10,VGA,3
40843,10,VGO,17
40844,10,VIE,323
40845,10,VII,2
40846,10,VIJ,1
40847,10,VIL,1
40848,10,VIX,19
40849,10,VKO,40
40850,10,VLC,72
40851,10,VLD,4
40852,10,VLI,9
40853,10,VLN,11
40854,10,VLV,2
40855,10,VNE,1
40856,10,VNO,55
40857,10,VNS,6
40858,10,VOG,5
40859,10,VOZ,4
40860,10,VPS,3
40861,10,VQS,2
40862,10,VRA,12
40863,10,VRN,20
40864,10,VSA,2
40865,10,VSG,1
40866,10,VTE,10
40867,10,VTZ,4
40868,10,VUP,1
40869,10,VUS,1
40870,10,VVC,2
40871,10,VVI,4
40872,10,VVO,20
40873,10,VXO,1
40874,10,WAS,92
40875,10,WAW,129
40876,10,WDH,9
40877,10,WEI,3
40878,10,WGA,1
40879,10,WLG,16
40880,10,WMI,7
40881,10,WMX,1
40882,10,WRO,20
40883,10,WUH,6
40884,10,WUX,2
40885,10,XAP,1
40886,10,XDB,2
40887,10,XED,2
40888,10,XHM,2
40889,10,XIK,1
40890,10,XIY,3
40891,10,XMB,4
40892,10,XMN,11
40893,10,XPG,3
40894,10,XRF,2
40895,10,XRY,22
40896,10,XYD,4
40897,10,XZV,2
40898,10,YAM,4
40899,10,YCD,1
40900,10,YDF,1
40901,10,YEA,9
40902,10,YEG,18
40903,10,YEI,1
40904,10,YFC,5
40905,10,YHU,2
40906,10,YHZ,23
40907,10,YJB,1
40908,10,YKA,4
40909,10,YKS,5
40910,10,YKZ,1
40911,10,YLW,10
40912,10,YMQ,59
40913,10,YNB,5
40914,10,YNT,1
40915,10,YOS,1
40916,10,YOW,36
40917,10,YPS,1
40918,10,YQB,11
40919,10,YQG,3
40920,10,YQM,10
40921,10,YQR,8
40922,10,YQT,11
40923,10,YQU,1
40924,10,YQY,4
40925,10,YSB,5
40926,10,YSJ,3
40927,10,YSX,1
40928,10,YTM,1
40929,10,YTO,91
40930,10,YTS,3
40931,10,YTZ,1
40932,10,YUL,70
40933,10,YUM,1
40934,10,YVO,2
40935,10,YVR,159
40936,10,YWG,23
40937,10,YXC,2
40938,10,YXE,10
40939,10,YXS,2
40940,10,YXU,1
40941,10,YXX,2
40942,10,YXY,3
40943,10,YYC,70
40944,10,YYG,2
40945,10,YYJ,7
40946,10,YYT,10
40947,10,YYZ,201
40948,10,YZF,1
40949,10,YZV,1
40950,10,ZAD,7
40951,10,ZAG,39
40952,10,ZAZ,1
40953,10,ZBF,3
40954,10,ZCC,2
40955,10,ZCL,2
40956,10,ZFT,4
40957,10,ZIH,5
40958,10,ZLO,1
40959,10,ZNA,2
40960,10,ZNZ,2
40961,10,ZQN,12
40962,10,ZRH,192
40963,10,ZSE,2
40964,10,ZTF,1
40965,10,ZTH,7
40966,10,ZVG,1
40967,10,ZYL,1
40968,10,ZYR,3
40969,11,AAL,3
40970,11,AAN,2
40971,11,AAQ,9
40972,11,AAR,4
40973,11,ABA,5
40974,11,ABE,2
40975,11,ABI,2
40976,11,ABJ,6
40977,11,ABQ,11
40978,11,ABR,1
40979,11,ABV,5
40980,11,ABX,1
40981,11,ABZ,10
40982,11,ACA,1
40983,11,ACC,34
40984,11,ACE,46
40985,11,ACH,1
40986,11,ACT,1
40987,11,ACV,2
40988,11,ADA,9
40989,11,ADB,17
40990,11,ADD,18
40991,11,ADE,1
40992,11,ADL,19
40993,11,ADS,1
40994,11,ADZ,8
40995,11,AEP,11
40996,11,AER,40
40997,11,AES,4
40998,11,AEY,1
40999,11,AGA,16
41000,11,AGH,3
41001,11,AGP,114
41002,11,AGR,1
41003,11,AGS,1
41004,11,AGT,2
41005,11,AGU,3
41006,11,AGX,2
41007,11,AHB,21
41008,11,AHN,4
41009,11,AHO,6
41010,11,AIT,1
41011,11,AIY,1
41012,11,AJA,5
41013,11,AJF,1
41014,11,AJL,2
41015,11,AJU,17
41016,11,AKL,97
41017,11,AKX,3
41018,11,ALA,24
41019,11,ALB,7
41020,11,ALC,54
41021,11,ALF,3
41022,11,ALG,36
41023,11,ALH,1
41024,11,ALS,1
41025,11,ALY,3
41026,11,AMD,37
41027,11,AMI,1
41028,11,AMM,46
41029,11,AMQ,1
41030,11,AMS,259
41031,11,ANC,12
41032,11,ANF,2
41033,11,ANK,7
41034,11,ANR,4
41035,11,ANU,15
41036,11,ANV,1
41037,11,AOI,1
41038,11,AOK,2
41039,11,AOT,1
41040,11,APF,2
41041,11,AQI,2
41042,11,AQJ,2
41043,11,AQP,2
41044,11,ARH,8
41045,11,ARI,1
41046,11,ARK,2
41047,11,ARN,70
41048,11,ARW,1
41049,11,ASB,1
41050,11,ASE,2
41051,11,ASF,3
41052,11,ASM,1
41053,11,ASP,3
41054,11,ASR,5
41055,11,ASU,21
41056,11,ATH,153
41057,11,ATL,116
41058,11,ATQ,6
41059,11,AUA,36
41060,11,AUC,1
41061,11,AUG,1
41062,11,AUH,93
41063,11,AUS,28
41064,11,AUW,1
41065,11,AVL,1
41066,11,AVN,1
41067,11,AVP,2
41068,11,AVV,4
41069,11,AXD,1
41070,11,AXM,4
41071,11,AYQ,1
41072,11,AYT,86
41073,11,AZA,3
41074,11,AZN,1
41075,11,AZS,2
41076,11,BAH,25
41077,11,BAI,1
41078,11,BAJ,1
41079,11,BAK,6
41080,11,BAQ,7
41081,11,BAX,6
41082,11,BBI,2
41083,11,BCI,1
41084,11,BCL,1
41085,11,BCM,1
41086,11,BCN,354
41087,11,BDA,8
41088,11,BDJ,2
41089,11,BDL,9
41090,11,BDO,2
41091,11,BDQ,6
41092,11,BDS,13
41093,11,BDU,1
41094,11,BEB,1
41095,11,BEG,40
41096,11,BEL,18
41097,11,BEP,1
41098,11,BER,162
41099,11,BES,4
41100,11,BEW,1
41101,11,BEY,33
41102,11,BFF,1
41103,11,BFI,1
41104,11,BFL,1
41105,11,BFN,1
41106,11,BFO,1
41107,11,BFS,13
41108,11,BGA,5
41109,11,BGF,1
41110,11,BGI,18
41111,11,BGO,24
41112,11,BGR,2
41113,11,BGW,7
41114,11,BGY,4
41115,11,BHD,4
41116,11,BHM,5
41117,11,BHO,1
41118,11,BHR,1
41119,11,BHX,19
41120,11,BHZ,13
41121,11,BIA,6
41122,11,BIL,2
41123,11,BIO,29
41124,11,BIQ,9
41125,11,BJA,2
